Date,state,Death,type,,,,,,,
3/17/2022,Borno,10,State Actor,,,,,,,
3/17/2022,Borno,1,State Actor,,,,,,,
3/23/2022,Borno,9,State Actor,,,,,,,
3/24/2022,Borno,10,State Actor,,,,,,,
3/30/2022,Borno,20,State Actor,,,,,,,
4/8/2022,Borno,20,State Actor,,,,,,,
4/10/2022,Borno,22,State Actor,,,,,,,
4/14/2022,Borno,75,State Actor,,,,,,,
4/16/2022,Borno,100,State Actor,,,,,,,
4/18/2022,Borno,3,State Actor,,,,,,,
4/19/2022,Borno,28,State Actor,,,,,,,
4/27/2022,Borno,0,State Actor,,,,,,,
4/27/2022,Borno,22,State Actor,,,,,,,
5/13/2022,Borno,2,State Actor,,,,,,,
5/14/2022,Borno,15,State Actor,,,,,,,
5/17/2022,Borno,0,State Actor,,,,,,,
5/19/2022,Borno,18,State Actor,,,,,,,
5/21/2022,Borno,40,State Actor,,,,,,,
5/31/2022,Borno,14,State Actor,,,,,,,
8/27/2013,Cross River,4,State Actor,,,,,,,
4/19/2014,Cross River,5,State Actor,,,,,,,
12/2/2014,Cross River,1,State Actor,,,,,,,
2/20/2015,Cross River,0,State Actor,,,,,,,
3/29/2015,Cross River,0,State Actor,,,,,,,
4/11/2015,Cross River,1,State Actor,,,,,,,
9/24/2016,Cross River,8,State Actor,,,,,,,
9/30/2016,Cross River,7,State Actor,,,,,,,
10/12/2016,Cross River,3,State Actor,,,,,,,
10/19/2016,Cross River,5,State Actor,,,,,,,
11/15/2016,Cross River,1,State Actor,,,,,,,
2/7/2017,Cross River,0,State Actor,,,,,,,
2/16/2017,Cross River,2,State Actor,,,,,,,
5/27/2017,Cross River,0,State Actor,,,,,,,
5/30/2017,Cross River,10,State Actor,,,,,,,
7/5/2017,Cross River,0,State Actor,,,,,,,
7/31/2017,Cross River,5,State Actor,,,,,,,
10/7/2017,Cross River,1,State Actor,,,,,,,
10/13/2017,Cross River,2,State Actor,,,,,,,
1/24/2018,Cross River,1,State Actor,,,,,,,
1/30/2018,Cross River,0,State Actor,,,,,,,
2/12/2018,Cross River,1,State Actor,,,,,,,
5/1/2018,Cross River,1,State Actor,,,,,,,
7/8/2018,Cross River,1,State Actor,,,,,,,
7/10/2018,Cross River,3,State Actor,,,,,,,
9/13/2018,Cross River,5,State Actor,,,,,,,
12/2/2018,Cross River,5,State Actor,,,,,,,
12/26/2018,Cross River,1,State Actor,,,,,,,
3/12/2019,Cross River,1,State Actor,,,,,,,
3/10/2020,Cross River,1,State Actor,,,,,,,
9/4/2020,Cross River,2,State Actor,,,,,,,
10/24/2020,Cross River,10,State Actor,,,,,,,
12/13/2020,Cross River,3,State Actor,,,,,,,
10/3/2021,Cross River,0,State Actor,,,,,,,
3/7/2022,Cross River,8,State Actor,,,,,,,
4/28/2022,Cross River,3,State Actor,,,,,,,
5/13/2022,Cross River,1,State Actor,,,,,,,
5/27/2022,Cross River,1,State Actor,,,,,,,
12/6/2011,Delta,3,State Actor,,,,,,,
3/17/2012,Delta,7,State Actor,,,,,,,
3/18/2012,Delta,4,State Actor,,,,,,,
4/11/2012,Delta,4,State Actor,,,,,,,
7/5/2012,Delta,1,State Actor,,,,,,,
10/23/2012,Delta,2,State Actor,,,,,,,
10/29/2012,Delta,2,State Actor,,,,,,,
11/1/2012,Delta,5,State Actor,,,,,,,
11/13/2012,Delta,6,State Actor,,,,,,,
11/16/2012,Delta,4,State Actor,,,,,,,
12/14/2012,Delta,1,State Actor,,,,,,,
1/4/2013,Delta,3,State Actor,,,,,,,
1/9/2013,Delta,1,State Actor,,,,,,,
1/13/2013,Delta,3,State Actor,,,,,,,
1/22/2013,Delta,1,State Actor,,,,,,,
2/2/2013,Delta,1,State Actor,,,,,,,
4/7/2013,Delta,3,State Actor,,,,,,,
4/27/2013,Delta,1,State Actor,,,,,,,
5/20/2013,Delta,5,State Actor,,,,,,,
9/27/2013,Delta,1,State Actor,,,,,,,
10/15/2013,Delta,2,State Actor,,,,,,,
11/2/2013,Delta,2,State Actor,,,,,,,
11/5/2013,Delta,1,State Actor,,,,,,,
6/4/2014,Delta,2,State Actor,,,,,,,
6/24/2014,Delta,0,State Actor,,,,,,,
7/13/2014,Delta,3,State Actor,,,,,,,
8/18/2014,Delta,2,State Actor,,,,,,,
9/8/2014,Delta,0,State Actor,,,,,,,
12/25/2014,Delta,2,State Actor,,,,,,,
12/30/2014,Delta,2,State Actor,,,,,,,
8/8/2015,Delta,2,State Actor,,,,,,,
9/5/2015,Delta,3,State Actor,,,,,,,
10/19/2015,Delta,3,State Actor,,,,,,,
1/10/2016,Delta,2,State Actor,,,,,,,
5/28/2016,Delta,,State Actor,,,,,,,
5/30/2016,Delta,7,State Actor,,,,,,,
6/27/2016,Delta,1,State Actor,,,,,,,
7/18/2016,Delta,5,State Actor,,,,,,,
9/26/2016,Delta,4,State Actor,,,,,,,
11/1/2016,Delta,2,State Actor,,,,,,,
11/24/2016,Delta,,State Actor,,,,,,,
12/8/2016,Delta,0,State Actor,,,,,,,
1/22/2017,Delta,,State Actor,,,,,,,
2/12/2017,Delta,5,State Actor,,,,,,,
4/17/2017,Delta,1,State Actor,,,,,,,
4/24/2017,Delta,0,State Actor,,,,,,,
5/10/2017,Delta,0,State Actor,,,,,,,
5/12/2017,Delta,2,State Actor,,,,,,,
5/12/2017,Delta,5,State Actor,,,,,,,
6/1/2017,Delta,5,State Actor,,,,,,,
6/19/2017,Delta,1,State Actor,,,,,,,
6/28/2017,Delta,0,State Actor,,,,,,,
8/10/2017,Delta,1,State Actor,,,,,,,
8/22/2017,Delta,6,State Actor,,,,,,,
10/18/2017,Delta,1,State Actor,,,,,,,
10/21/2017,Delta,0,State Actor,,,,,,,
11/8/2017,Delta,2,State Actor,,,,,,,
11/22/2017,Delta,0,State Actor,,,,,,,
12/8/2017,Delta,0,State Actor,,,,,,,
1/14/2018,Delta,2,State Actor,,,,,,,
3/11/2018,Delta,2,State Actor,,,,,,,
3/11/2018,Delta,1,State Actor,,,,,,,
3/23/2018,Delta,1,State Actor,,,,,,,
5/2/2018,Delta,4,State Actor,,,,,,,
6/10/2018,Delta,0,State Actor,,,,,,,
6/18/2018,Delta,1,State Actor,,,,,,,
7/3/2018,Delta,2,State Actor,,,,,,,
8/22/2018,Delta,0,State Actor,,,,,,,
10/3/2018,Delta,2,State Actor,,,,,,,
1/14/2019,Delta,0,State Actor,,,,,,,
3/19/2019,Delta,4,State Actor,,,,,,,
3/20/2019,Delta,4,State Actor,,,,,,,
4/10/2019,Delta,2,State Actor,,,,,,,
5/11/2019,Delta,2,State Actor,,,,,,,
8/7/2019,Delta,1,State Actor,,,,,,,
9/18/2019,Delta,1,State Actor,,,,,,,
9/24/2019,Delta,1,State Actor,,,,,,,
9/28/2019,Delta,1,State Actor,,,,,,,
11/30/2019,Delta,1,State Actor,,,,,,,
1/2/2020,Delta,4,State Actor,,,,,,,
2/4/2020,Delta,3,State Actor,,,,,,,
4/2/2020,Delta,1,State Actor,,,,,,,
4/30/2020,Delta,1,State Actor,,,,,,,
5/27/2020,Delta,2,State Actor,,,,,,,
6/16/2020,Delta,7,State Actor,,,,,,,
8/3/2020,Delta,1,State Actor,,,,,,,
8/13/2020,Delta,1,State Actor,,,,,,,
8/22/2020,Delta,0,State Actor,,,,,,,
9/9/2020,Delta,1,State Actor,,,,,,,
9/12/2020,Delta,0,State Actor,,,,,,,
10/3/2020,Delta,1,State Actor,,,,,,,
10/8/2020,Delta,2,State Actor,,,,,,,
10/10/2020,Delta,0,State Actor,,,,,,,
10/21/2020,Delta,0,State Actor,,,,,,,
10/23/2020,Delta,0,State Actor,,,,,,,
11/20/2020,Delta,4,State Actor,,,,,,,
12/22/2020,Delta,1,State Actor,,,,,,,
1/2/2021,Delta,4,State Actor,,,,,,,
2/15/2021,Delta,0,State Actor,,,,,,,
2/15/2021,Delta,1,State Actor,,,,,,,
3/3/2021,Delta,2,State Actor,,,,,,,
4/3/2021,Delta,2,State Actor,,,,,,,
5/16/2021,Delta,4,State Actor,,,,,,,
5/23/2021,Delta,0,State Actor,,,,,,,
5/28/2021,Delta,5,State Actor,,,,,,,
6/6/2021,Delta,0,State Actor,,,,,,,
6/7/2021,Delta,1,State Actor,,,,,,,
6/17/2021,Delta,1,State Actor,,,,,,,
6/26/2021,Delta,1,State Actor,,,,,,,
7/1/2021,Delta,0,State Actor,,,,,,,
7/7/2021,Delta,1,State Actor,,,,,,,
7/19/2021,Delta,3,State Actor,,,,,,,
8/28/2021,Delta,2,State Actor,,,,,,,
9/16/2021,Delta,1,State Actor,,,,,,,
9/22/2021,Delta,1,State Actor,,,,,,,
9/24/2021,Delta,1,State Actor,,,,,,,
10/4/2021,Delta,4,State Actor,,,,,,,
10/5/2021,Delta,3,State Actor,,,,,,,
10/31/2021,Delta,1,State Actor,,,,,,,
12/30/2021,Delta,5,State Actor,,,,,,,
2/25/2022,Delta,1,State Actor,,,,,,,
3/15/2022,Delta,3,State Actor,,,,,,,
3/30/2022,Delta,1,State Actor,,,,,,,
4/3/2022,Delta,1,State Actor,,,,,,,
5/21/2022,Delta,10,State Actor,,,,,,,
6/5/2022,Delta,3,State Actor,,,,,,,
11/12/2012,Ebonyi,1,State Actor,,,,,,,
1/10/2013,Ebonyi,0,State Actor,,,,,,,
7/16/2013,Ebonyi,1,State Actor,,,,,,,
2/20/2014,Ebonyi,0,State Actor,,,,,,,
11/6/2015,Ebonyi,1,State Actor,,,,,,,
4/27/2016,Ebonyi,2,State Actor,,,,,,,
8/18/2016,Ebonyi,19,State Actor,,,,,,,
10/10/2016,Ebonyi,2,State Actor,,,,,,,
10/15/2016,Ebonyi,0,State Actor,,,,,,,
3/6/2017,Ebonyi,1,State Actor,,,,,,,
1/4/2018,Ebonyi,1,State Actor,,,,,,,
5/14/2019,Ebonyi,1,State Actor,,,,,,,
8/28/2019,Ebonyi,1,State Actor,,,,,,,
10/27/2019,Ebonyi,0,State Actor,,,,,,,
7/27/2020,Ebonyi,2,State Actor,,,,,,,
7/29/2020,Ebonyi,4,State Actor,,,,,,,
10/21/2020,Ebonyi,1,State Actor,,,,,,,
4/6/2021,Ebonyi,1,State Actor,,,,,,,
4/27/2021,Ebonyi,1,State Actor,,,,,,,
4/29/2021,Ebonyi,3,State Actor,,,,,,,
5/23/2021,Ebonyi,2,State Actor,,,,,,,
5/25/2021,Ebonyi,0,State Actor,,,,,,,
9/8/2021,Ebonyi,1,State Actor,,,,,,,
9/16/2021,Ebonyi,2,State Actor,,,,,,,
9/20/2021,Ebonyi,2,State Actor,,,,,,,
10/17/2021,Ebonyi,5,State Actor,,,,,,,
10/24/2021,Ebonyi,2,State Actor,,,,,,,
10/29/2021,Ebonyi,5,State Actor,,,,,,,
12/14/2021,Ebonyi,1,State Actor,,,,,,,
2/1/2022,Ebonyi,0,State Actor,,,,,,,
3/15/2022,Ebonyi,4,State Actor,,,,,,,
4/1/2022,Ebonyi,2,State Actor,,,,,,,
5/31/2022,Ebonyi,5,State Actor,,,,,,,
1/9/2012,Edo,3,State Actor,,,,,,,
5/27/2013,Edo,1,State Actor,,,,,,,
11/26/2013,Edo,0,State Actor,,,,,,,
12/3/2013,Edo,4,State Actor,,,,,,,
12/28/2013,Edo,2,State Actor,,,,,,,
5/9/2014,Edo,5,State Actor,,,,,,,
6/15/2014,Edo,6,State Actor,,,,,,,
8/15/2014,Edo,2,State Actor,,,,,,,
8/23/2014,Edo,4,State Actor,,,,,,,
8/27/2014,Edo,1,State Actor,,,,,,,
11/16/2014,Edo,2,State Actor,,,,,,,
11/27/2014,Edo,2,State Actor,,,,,,,
3/3/2015,Edo,2,State Actor,,,,,,,
6/27/2015,Edo,2,State Actor,,,,,,,
8/7/2015,Edo,0,State Actor,,,,,,,
9/22/2015,Edo,1,State Actor,,,,,,,
10/17/2017,Edo,0,State Actor,,,,,,,
1/24/2018,Edo,2,State Actor,,,,,,,
1/27/2018,Edo,1,State Actor,,,,,,,
2/6/2018,Edo,0,State Actor,,,,,,,
6/8/2018,Edo,1,State Actor,,,,,,,
8/9/2018,Edo,12,State Actor,,,,,,,
8/10/2018,Edo,2,State Actor,,,,,,,
11/15/2018,Edo,1,State Actor,,,,,,,
11/28/2018,Edo,1,State Actor,,,,,,,
7/22/2019,Edo,2,State Actor,,,,,,,
10/9/2019,Edo,4,State Actor,,,,,,,
12/28/2019,Edo,0,State Actor,,,,,,,
12/28/2019,Edo,7,State Actor,,,,,,,
2/4/2020,Edo,1,State Actor,,,,,,,
2/13/2020,Edo,4,State Actor,,,,,,,
10/19/2020,Edo,6,State Actor,,,,,,,
10/19/2020,Edo,4,State Actor,,,,,,,
10/20/2020,Edo,2,State Actor,,,,,,,
10/21/2020,Edo,0,State Actor,,,,,,,
10/24/2020,Edo,5,State Actor,,,,,,,
12/22/2020,Edo,0,State Actor,,,,,,,
12/25/2020,Edo,1,State Actor,,,,,,,
1/7/2021,Edo,2,State Actor,,,,,,,
1/13/2021,Edo,1,State Actor,,,,,,,
2/5/2021,Edo,7,State Actor,,,,,,,
2/8/2021,Edo,4,State Actor,,,,,,,
4/14/2021,Edo,0,State Actor,,,,,,,
5/10/2021,Edo,3,State Actor,,,,,,,
6/22/2021,Edo,1,State Actor,,,,,,,
7/4/2021,Edo,0,State Actor,,,,,,,
9/17/2021,Edo,1,State Actor,,,,,,,
10/4/2021,Edo,0,State Actor,,,,,,,
10/28/2021,Edo,0,State Actor,,,,,,,
10/28/2021,Edo,0,State Actor,,,,,,,
1/9/2022,Edo,1,State Actor,,,,,,,
1/18/2022,Edo,1,State Actor,,,,,,,
2/2/2022,Edo,3,State Actor,,,,,,,
3/2/2022,Edo,1,State Actor,,,,,,,
3/24/2022,Edo,0,State Actor,,,,,,,
4/13/2022,Edo,6,State Actor,,,,,,,
4/22/2022,Edo,1,State Actor,,,,,,,
4/30/2022,Edo,5,State Actor,,,,,,,
10/20/2011,Ekiti,1,State Actor,,,,,,,
12/21/2011,Ekiti,1,State Actor,,,,,,,
10/29/2012,Ekiti,0,State Actor,,,,,,,
11/15/2012,Ekiti,0,State Actor,,,,,,,
3/1/2013,Ekiti,1,State Actor,,,,,,,
4/27/2013,Ekiti,,State Actor,,,,,,,
6/7/2014,Ekiti,1,State Actor,,,,,,,
9/13/2014,Ekiti,0,State Actor,,,,,,,
1/7/2015,Ekiti,0,State Actor,,,,,,,
3/12/2015,Ekiti,1,State Actor,,,,,,,
3/18/2015,Ekiti,2,State Actor,,,,,,,
4/7/2015,Ekiti,1,State Actor,,,,,,,
12/12/2017,Ekiti,1,State Actor,,,,,,,
12/28/2017,Ekiti,,State Actor,,,,,,,
9/19/2018,Ekiti,2,State Actor,,,,,,,
2/4/2019,Ekiti,1,State Actor,,,,,,,
9/10/2019,Ekiti,2,State Actor,,,,,,,
10/20/2020,Ekiti,1,State Actor,,,,,,,
11/20/2020,Ekiti,1,State Actor,,,,,,,
11/21/2020,Ekiti,1,State Actor,,,,,,,
6/4/2021,Ekiti,1,State Actor,,,,,,,
10/21/2021,Ekiti,0,State Actor,,,,,,,
11/3/2021,Ekiti,1,State Actor,,,,,,,
2/17/2012,Enugu,1,State Actor,,,,,,,
6/15/2012,Enugu,1,State Actor,,,,,,,
10/26/2012,Enugu,0,State Actor,,,,,,,
12/15/2012,Enugu,0,State Actor,,,,,,,
3/8/2014,Enugu,1,State Actor,,,,,,,
4/5/2014,Enugu,2,State Actor,,,,,,,
6/5/2014,Enugu,3,State Actor,,,,,,,
10/27/2015,Enugu,0,State Actor,,,,,,,
10/18/2016,Enugu,1,State Actor,,,,,,,
11/4/2016,Enugu,1,State Actor,,,,,,,
11/13/2016,Enugu,1,State Actor,,,,,,,
3/28/2017,Enugu,1,State Actor,,,,,,,
6/11/2017,Enugu,1,State Actor,,,,,,,
11/4/2017,Enugu,3,State Actor,,,,,,,
12/9/2017,Enugu,2,State Actor,,,,,,,
1/6/2018,Enugu,3,State Actor,,,,,,,
3/22/2018,Enugu,3,State Actor,,,,,,,
3/5/2019,Enugu,2,State Actor,,,,,,,
3/9/2019,Enugu,1,State Actor,,,,,,,
4/7/2019,Enugu,1,State Actor,,,,,,,
11/17/2019,Enugu,1,State Actor,,,,,,,
5/25/2020,Enugu,1,State Actor,,,,,,,
8/23/2020,Enugu,23,State Actor,,,,,,,
10/21/2020,Enugu,4,State Actor,,,,,,,
10/24/2020,Enugu,1,State Actor,,,,,,,
12/26/2020,Enugu,1,State Actor,,,,,,,
5/25/2021,Enugu,5,State Actor,,,,,,,
6/20/2021,Enugu,5,State Actor,,,,,,,
7/13/2021,Enugu,6,State Actor,,,,,,,
7/23/2021,Enugu,10,State Actor,,,,,,,
10/7/2021,Enugu,0,State Actor,,,,,,,
10/8/2021,Enugu,0,State Actor,,,,,,,
11/1/2021,Enugu,5,State Actor,,,,,,,
12/25/2021,Enugu,0,State Actor,,,,,,,
3/18/2022,Enugu,1,State Actor,,,,,,,
6/2/2022,Enugu,2,State Actor,,,,,,,
10/12/2012,Federal Capital Territory,1,State Actor,,,,,,,
10/18/2012,Federal Capital Territory,3,State Actor,,,,,,,
10/20/2012,Federal Capital Territory,1,State Actor,,,,,,,
10/23/2012,Federal Capital Territory,0,State Actor,,,,,,,
11/21/2012,Federal Capital Territory,,State Actor,,,,,,,
12/1/2012,Federal Capital Territory,1,State Actor,,,,,,,
3/4/2013,Federal Capital Territory,1,State Actor,,,,,,,
5/20/2013,Federal Capital Territory,5,State Actor,,,,,,,
9/16/2013,Federal Capital Territory,5,State Actor,,,,,,,
9/20/2013,Federal Capital Territory,10,State Actor,,,,,,,
12/14/2013,Federal Capital Territory,0,State Actor,,,,,,,
2/13/2014,Federal Capital Territory,0,State Actor,,,,,,,
3/30/2014,Federal Capital Territory,21,State Actor,,,,,,,
6/25/2014,Federal Capital Territory,1,State Actor,,,,,,,
10/11/2014,Federal Capital Territory,2,State Actor,,,,,,,
11/20/2014,Federal Capital Territory,0,State Actor,,,,,,,
2/16/2015,Federal Capital Territory,1,State Actor,,,,,,,
12/19/2015,Federal Capital Territory,0,State Actor,,,,,,,
2/28/2016,Federal Capital Territory,1,State Actor,,,,,,,
4/2/2016,Federal Capital Territory,0,State Actor,,,,,,,
7/25/2016,Federal Capital Territory,0,State Actor,,,,,,,
8/29/2016,Federal Capital Territory,0,State Actor,,,,,,,
4/3/2017,Federal Capital Territory,2,State Actor,,,,,,,
8/8/2017,Federal Capital Territory,0,State Actor,,,,,,,
11/8/2017,Federal Capital Territory,1,State Actor,,,,,,,
11/10/2017,Federal Capital Territory,0,State Actor,,,,,,,
1/10/2018,Federal Capital Territory,0,State Actor,,,,,,,
3/12/2018,Federal Capital Territory,2,State Actor,,,,,,,
4/16/2018,Federal Capital Territory,7,State Actor,,,,,,,
4/23/2018,Federal Capital Territory,2,State Actor,,,,,,,
7/4/2018,Federal Capital Territory,1,State Actor,,,,,,,
7/10/2018,Federal Capital Territory,0,State Actor,,,,,,,
9/6/2018,Federal Capital Territory,0,State Actor,,,,,,,
10/27/2018,Federal Capital Territory,5,State Actor,,,,,,,
10/29/2018,Federal Capital Territory,45,State Actor,,,,,,,
10/30/2018,Federal Capital Territory,7,State Actor,,,,,,,
3/19/2019,Federal Capital Territory,1,State Actor,,,,,,,
4/9/2019,Federal Capital Territory,1,State Actor,,,,,,,
4/10/2019,Federal Capital Territory,9,State Actor,,,,,,,
7/9/2019,Federal Capital Territory,3,State Actor,,,,,,,
7/11/2019,Federal Capital Territory,0,State Actor,,,,,,,
7/22/2019,Federal Capital Territory,15,State Actor,,,,,,,
7/23/2019,Federal Capital Territory,2,State Actor,,,,,,,
7/25/2019,Federal Capital Territory,0,State Actor,,,,,,,
10/18/2019,Federal Capital Territory,0,State Actor,,,,,,,
12/8/2019,Federal Capital Territory,7,State Actor,,,,,,,
12/12/2019,Federal Capital Territory,1,State Actor,,,,,,,
12/21/2019,Federal Capital Territory,2,State Actor,,,,,,,
12/28/2019,Federal Capital Territory,1,State Actor,,,,,,,
1/14/2020,Federal Capital Territory,0,State Actor,,,,,,,
1/21/2020,Federal Capital Territory,1,State Actor,,,,,,,
2/2/2020,Federal Capital Territory,0,State Actor,,,,,,,
2/10/2020,Federal Capital Territory,0,State Actor,,,,,,,
2/21/2020,Federal Capital Territory,2,State Actor,,,,,,,
4/2/2020,Federal Capital Territory,0,State Actor,,,,,,,
6/20/2020,Federal Capital Territory,5,State Actor,,,,,,,
9/10/2020,Federal Capital Territory,0,State Actor,,,,,,,
10/3/2020,Federal Capital Territory,1,State Actor,,,,,,,
10/7/2020,Federal Capital Territory,0,State Actor,,,,,,,
10/11/2020,Federal Capital Territory,0,State Actor,,,,,,,
10/11/2020,Federal Capital Territory,0,State Actor,,,,,,,
10/13/2020,Federal Capital Territory,0,State Actor,,,,,,,
10/27/2020,Federal Capital Territory,1,State Actor,,,,,,,
11/6/2020,Federal Capital Territory,0,State Actor,,,,,,,
11/19/2020,Federal Capital Territory,1,State Actor,,,,,,,
11/25/2020,Federal Capital Territory,0,State Actor,,,,,,,
1/26/2021,Federal Capital Territory,1,State Actor,,,,,,,
1/27/2021,Federal Capital Territory,0,State Actor,,,,,,,
2/16/2021,Federal Capital Territory,3,State Actor,,,,,,,
3/5/2021,Federal Capital Territory,1,State Actor,,,,,,,
3/9/2021,Federal Capital Territory,0,State Actor,,,,,,,
3/14/2021,Federal Capital Territory,2,State Actor,,,,,,,
3/29/2021,Federal Capital Territory,1,State Actor,,,,,,,
4/13/2021,Federal Capital Territory,1,State Actor,,,,,,,
4/24/2021,Federal Capital Territory,1,State Actor,,,,,,,
5/7/2021,Federal Capital Territory,1,State Actor,,,,,,,
6/6/2021,Federal Capital Territory,1,State Actor,,,,,,,
6/18/2021,Federal Capital Territory,1,State Actor,,,,,,,
9/21/2021,Federal Capital Territory,1,State Actor,,,,,,,
9/28/2021,Federal Capital Territory,8,State Actor,,,,,,,
9/28/2021,Federal Capital Territory,1,State Actor,,,,,,,
10/20/2021,Federal Capital Territory,0,State Actor,,,,,,,
11/3/2021,Federal Capital Territory,0,State Actor,,,,,,,
12/18/2021,Federal Capital Territory,1,State Actor,,,,,,,
3/7/2022,Federal Capital Territory,0,State Actor,,,,,,,
3/15/2022,Federal Capital Territory,0,State Actor,,,,,,,
3/23/2022,Federal Capital Territory,2,State Actor,,,,,,,
5/31/2022,Federal Capital Territory,1,State Actor,,,,,,,
6/4/2022,Federal Capital Territory,1,State Actor,,,,,,,
6/4/2012,Gombe,1,State Actor,,,,,,,
1/19/2013,Gombe,3,State Actor,,,,,,,
1/25/2013,Gombe,2,State Actor,,,,,,,
8/15/2013,Gombe,8,State Actor,,,,,,,
8/16/2013,Gombe,7,State Actor,,,,,,,
11/18/2013,Gombe,4,State Actor,,,,,,,
2/7/2014,Gombe,3,State Actor,,,,,,,
2/16/2014,Gombe,2,State Actor,,,,,,,
12/4/2014,Gombe,101,State Actor,,,,,,,
12/23/2014,Gombe,1,State Actor,,,,,,,
2/14/2015,Gombe,0,State Actor,,,,,,,
3/30/2015,Gombe,3,State Actor,,,,,,,
6/2/2015,Gombe,2,State Actor,,,,,,,
6/9/2016,Gombe,2,State Actor,,,,,,,
4/21/2019,Gombe,10,State Actor,,,,,,,
9/10/2019,Gombe,3,State Actor,,,,,,,
1/5/2021,Gombe,1,State Actor,,,,,,,
3/10/2012,Imo,1,State Actor,,,,,,,
12/26/2012,Imo,0,State Actor,,,,,,,
8/7/2013,Imo,1,State Actor,,,,,,,
6/29/2015,Imo,1,State Actor,,,,,,,
9/5/2016,Imo,5,State Actor,,,,,,,
9/8/2016,Imo,2,State Actor,,,,,,,
11/20/2016,Imo,0,State Actor,,,,,,,
1/20/2017,Imo,1,State Actor,,,,,,,
2/22/2017,Imo,3,State Actor,,,,,,,
3/11/2017,Imo,2,State Actor,,,,,,,
3/23/2017,Imo,1,State Actor,,,,,,,
4/16/2017,Imo,1,State Actor,,,,,,,
6/16/2017,Imo,1,State Actor,,,,,,,
7/2/2017,Imo,5,State Actor,,,,,,,
8/26/2017,Imo,3,State Actor,,,,,,,
11/5/2017,Imo,2,State Actor,,,,,,,
11/8/2017,Imo,2,State Actor,,,,,,,
12/18/2017,Imo,0,State Actor,,,,,,,
2/16/2018,Imo,0,State Actor,,,,,,,
5/26/2018,Imo,1,State Actor,,,,,,,
10/27/2018,Imo,2,State Actor,,,,,,,
2/9/2019,Imo,2,State Actor,,,,,,,
2/11/2019,Imo,5,State Actor,,,,,,,
3/29/2019,Imo,0,State Actor,,,,,,,
4/27/2019,Imo,2,State Actor,,,,,,,
5/11/2019,Imo,1,State Actor,,,,,,,
6/7/2019,Imo,1,State Actor,,,,,,,
7/5/2019,Imo,3,State Actor,,,,,,,
12/1/2019,Imo,1,State Actor,,,,,,,
1/26/2020,Imo,1,State Actor,,,,,,,
3/20/2020,Imo,1,State Actor,,,,,,,
5/15/2020,Imo,2,State Actor,,,,,,,
6/14/2020,Imo,1,State Actor,,,,,,,
7/10/2020,Imo,1,State Actor,,,,,,,
7/24/2020,Imo,0,State Actor,,,,,,,
8/5/2020,Imo,1,State Actor,,,,,,,
1/7/2021,Imo,1,State Actor,,,,,,,
1/22/2021,Imo,1,State Actor,,,,,,,
1/25/2021,Imo,10,State Actor,,,,,,,
2/5/2021,Imo,3,State Actor,,,,,,,
2/25/2021,Imo,0,State Actor,,,,,,,
3/9/2021,Imo,2,State Actor,,,,,,,
4/8/2021,Imo,0,State Actor,,,,,,,
4/22/2021,Imo,1,State Actor,,,,,,,
4/24/2021,Imo,7,State Actor,,,,,,,
4/25/2021,Imo,1,State Actor,,,,,,,
4/26/2021,Imo,6,State Actor,,,,,,,
4/30/2021,Imo,1,State Actor,,,,,,,
5/6/2021,Imo,12,State Actor,,,,,,,
5/12/2021,Imo,2,State Actor,,,,,,,
5/25/2021,Imo,1,State Actor,,,,,,,
5/25/2021,Imo,2,State Actor,,,,,,,
5/29/2021,Imo,4,State Actor,,,,,,,
5/30/2021,Imo,10,State Actor,,,,,,,
6/3/2021,imo,7,State Actor,,,,,,,
6/6/2021,Imo,5,State Actor,,,,,,,
6/20/2021,Imo,1,State Actor,,,,,,,
6/25/2021,imo,10,State Actor,,,,,,,
6/25/2021,Imo,10,State Actor,,,,,,,
6/25/2021,Imo,10,State Actor,,,,,,,
7/5/2021,Imo,1,State Actor,,,,,,,
7/8/2021,Imo,0,State Actor,,,,,,,
7/21/2021,Imo,1,State Actor,,,,,,,
7/26/2021,Imo,7,State Actor,,,,,,,
7/31/2021,Imo,2,State Actor,,,,,,,
8/5/2021,Imo,4,State Actor,,,,,,,
8/13/2021,Imo,5,State Actor,,,,,,,
8/20/2021,Imo,1,State Actor,,,,,,,
8/19/2021,Imo,1,State Actor,,,,,,,
8/27/2021,Imo,41,State Actor,,,,,,,
8/30/2021,Imo,3,State Actor,,,,,,,
9/6/2021,Imo,2,State Actor,,,,,,,
9/12/2021,Imo,3,State Actor,,,,,,,
9/30/2021,Imo,1,State Actor,,,,,,,
10/6/2021,Imo,1,State Actor,,,,,,,
10/8/2021,Imo,3,State Actor,,,,,,,
10/20/2021,Imo,1,State Actor,,,,,,,
11/17/2021,Imo,1,State Actor,,,,,,,
11/22/2021,Imo,2,State Actor,,,,,,,
11/29/2021,Imo,1,State Actor,,,,,,,
11/30/2021,Imo,0,State Actor,,,,,,,
12/7/2021,Imo,4,State Actor,,,,,,,
12/30/2021,Imo,6,State Actor,,,,,,,
1/3/2022,Imo,1,State Actor,,,,,,,
1/14/2022,Imo,1,State Actor,,,,,,,
1/18/2022,Imo,1,State Actor,,,,,,,
2/7/2022,Imo,3,State Actor,,,,,,,
2/12/2022,Imo,0,State Actor,,,,,,,
2/20/2022,Imo,2,State Actor,,,,,,,
